,TimeStamp,CAN ID,Signal,Raw Value,Physical Value,Signal Source,Engine Model
0,2022-11-30 17:05:00+00:00,166855936,GearboxOilPressure,990,99000.0,00,OXE300
1,2022-11-30 17:05:00+00:00,166855936,GearboxGear,1,1.0,00,OXE300
2,2022-11-30 17:05:00+00:00,166855936,GearboxOilTemp,65535,6553.5,00,OXE300
3,2022-11-30 17:05:00+00:00,368905216,IntakeManifoldTemp,302010,302.01,00,OXE300
4,2022-11-30 17:05:00+00:00,368905216,EcuTemp,308212,308.212,00,OXE300
5,2022-11-30 17:05:00+00:00,486531328,ControlheadPosition,0,0.0,00,OXE300
6,2022-11-30 17:05:00+00:00,486531328,ActualClutchSlip,0,0.0,00,OXE300
7,2022-11-30 17:05:00+00:00,486531328,PropellerSpeed,0,0.0,00,OXE300
8,2022-11-30 17:05:00+00:00,486531328,RequestClutchSlip,0,0.0,00,OXE300
9,2022-11-30 17:05:01+00:00,166854656,PttTrim,0,0.0,00,OXE300
10,2022-11-30 17:05:01+00:00,166854656,BoostPressure,1024,102400.0,00,OXE300
11,2022-11-30 17:05:01+00:00,166854656,EngineSpeed,0,0.0,00,OXE300
12,2022-11-30 17:05:01+00:00,166855936,GearboxGear,1,1.0,00,OXE300
13,2022-11-30 17:05:01+00:00,166855936,GearboxOilTemp,65535,6553.5,00,OXE300
14,2022-11-30 17:05:01+00:00,166855936,GearboxOilPressure,990,99000.0,00,OXE300
15,2022-11-30 17:05:01+00:00,486531328,RequestClutchSlip,0,0.0,00,OXE300
16,2022-11-30 17:05:01+00:00,486531328,PropellerSpeed,0,0.0,00,OXE300
17,2022-11-30 17:05:01+00:00,486531328,ActualClutchSlip,0,0.0,00,OXE300
18,2022-11-30 17:05:01+00:00,486531328,ControlheadPosition,0,0.0,00,OXE300
19,2022-11-30 17:05:01+00:00,166854656,PttTrim,0,0.0,00,OXE300
20,2022-11-30 17:05:01+00:00,166854656,BoostPressure,1024,102400.0,00,OXE300
21,2022-11-30 17:05:01+00:00,166854656,EngineSpeed,0,0.0,00,OXE300
22,2022-11-30 17:05:01+00:00,166855936,GearboxOilTemp,65535,6553.5,00,OXE300
23,2022-11-30 17:05:01+00:00,166855936,GearboxOilPressure,990,99000.0,00,OXE300
24,2022-11-30 17:05:01+00:00,166855936,GearboxGear,1,1.0,00,OXE300
